"TName","Location","Phone","MTitle","ShowTime","Rating","CCode","CName"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","4:40 pm","R","A","John C. McGinley"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","4:40 pm","R","A","Kimberly Elise"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","4:40 pm","R","A","Queen Latifah"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","4:40 pm","R","A","Vivica Fox"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","4:40 pm","R","D","F. Gary Gray"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","7:20 pm","R","A","Blair Underwood"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","7:20 pm","R","A","Jada Pinkett"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","7:20 pm","R","A","John C. McGinley"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","7:20 pm","R","A","Kimberly Elise"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","7:20 pm","R","A","Queen Latifah"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","7:20 pm","R","A","Vivica Fox"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","7:20 pm","R","D","F. Gary Gray"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Billy Crudup"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Brad Pitt"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Brad Renfro"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Dustin Hoffman"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Jason Patric"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Joseph Perrino"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Kevin Bacon"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Minnie Driver"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Robert De Niro"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Ron Eldard"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Terry Kinney"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","A","Vittorio Gassman"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","4:20 pm","","D","Barry Levinson"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Billy Crudup"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Brad Pitt"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Brad Renfro"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Dustin Hoffman"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Jason Patric"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Joseph Perrino"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Kevin Bacon"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Minnie Driver"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Robert De Niro"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Ron Eldard"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Terry Kinney"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","A","Vittorio Gassman"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Sleepers","9:30 pm","","D","Barry Levinson"





